# code	word	freq	source
#
# Library file — single source of truth for the pinyin dict.
# Editing rules (2026-06-03+ 治理 architecture):
#
#   - ADD/MODIFY (Class A 加词): hand-add row with source=polish.
#     `make polish-rebuild` propagates the change through pinyin.dict
#     → words.idf to every consumer.
#
#   - DELETE wrong entry (Class D1): delete row + append to
#     `tools/scoring/data/corpus_garbage_filter_v1.tsv` so next
#     digest can't re-admit.
#
#   - HIDE valid entry from Path-1 (Class D2): add to
#     `tools/scoring/data/exclusions_v1.tsv`. DON'T touch this file.
#
#   - INGEST upstream corpus: use corpus-digest tool (TBD), writes
#     source=digested rows + appends digest_log event. Hand-editing
#     digested rows is FINE — they become polish on next pass.
#
# Schema columns:
#   code   pinyin spelling (lowercase, no tones)
#   word   output string
#   freq   raw frequency (u32)
#   source "digested" (from corpus pipeline) | "polish" (hand-edit)
#
aibi	艾比	17690	digested
aibian	挨边	9795	digested
aibian	癌变	9476	digested
aibieliku	爱别离苦	3094	digested
aibing	癌病	9626	digested
aibingbisheng	哀兵必胜	4131	digested
aibinhaosi	艾宾浩斯	7251	digested
aibota	艾伯塔	9211	digested
aibotasheng	艾伯塔省	7173	digested
aibote	艾伯特	17895	digested
aibote	艾博特	5375	digested
aibotehu	艾伯特湖	7700	digested
aibu	埃布	8783	digested
aibuai	爱不爱	20416	digested
aibuer	埃布尔	11137	digested
aibulamusi	艾布拉姆斯	6451	digested
aibuluo	埃布罗	3468	digested
aibuluohe	埃布罗河	3468	digested
aibushi	爱不释	16694	digested
aibushishou	爱不释手	18644	digested
aicai	爱才	20431	digested
aicai	爱财	5922	digested
aicairuming	爱才如命	3094	digested
aicao	艾草	9110	digested
aichao	挨吵	10634	digested
aichao	爱巢	10032	digested
aiche	爱车	16268	digested
aicheng	爱称	19494	digested
aicheren	爱车人	6442	digested
aichigui	爱吃鬼	5930	digested
aichiyu	爱吃鱼	16226	digested
aichong	爱虫	7233	digested
aichou	哀愁	17016	digested
aichou	爱抽	3239	digested
aichouyan	爱抽烟	3239	digested
aichufengtou	爱出风头	6655	digested
aici	哀辞	2367	digested
aicuo	爱错	15401	digested
aicuo	矮挫	13711	digested
aicuo	矮搓	10032	digested
aida	埃达	4193	digested
aida	挨打	27173	digested
aida	爱达	6691	digested
aidabuli	爱答不理	13630	digested
aidahe	爱达荷	5922	digested
aidahezhou	爱达荷州	8078	digested
aidai	爱带	15037	digested
aidai	爱戴	22205	digested
aidainu	艾大怒	1493	digested
aidang	爱党	16102	digested
aidanu	艾大怒	1493	digested
aidao	哀悼	20503	digested
aidao	挨刀	14366	digested
aidao	挨到	16152	digested
aidaori	哀悼日	6473	digested
aidaoshenchu	爱到深处	16166	digested
aidaozhe	哀悼者	6109	digested
aidaozhiyi	哀悼之意	2367	digested
aide	埃德	19448	digested
aide	爱德	20749	digested
aide	矮得	9531	digested
aide	艾德	18943	digested
aideer	埃德尔	4131	digested
aideerman	埃德尔曼	2367	digested
aidege	艾德格	5375	digested
aidehua	爱德华	23472	digested
aidehuaduo	爱德华多	7486	digested
aidehuazi	爱德华兹	8046	digested
aidei	矮得	9531	digested
aidejia	埃德加	13332	digested
aideli	艾德礼	8835	digested
aidelin	艾德林	7700	digested
aidemeng	埃德蒙	18262	digested
aidemeng	爱德蒙	5922	digested
aidemeng	艾德蒙	5375	digested
aidemengdun	埃德蒙顿	10746	digested
aideng	矮凳	7836	digested
aidewen	埃德温	7180	digested
aidi	哀帝	9986	digested
aidi	埃迪	18364	digested
aidi	艾迪	20939	digested
aidiernei	埃迪尔内	2987	digested
aidingbao	爱丁堡	19820	digested
aidingbaodaixue	爱丁堡大学	8872	digested
aidingbaodaxue	爱丁堡大学	8872	digested
aidisen	艾迪森	5375	digested
aidisheng	爱迪生	16229	digested
aidong	挨冻	17634	digested
aidong	爱动	17029	digested
aidonggua	矮冬瓜	11756	digested
aidou	挨斗	6799	digested
aidou	爱豆	24214	digested
aiduan	矮短	7477	digested
aidui	挨怼	8731	digested
aidun	挨顿	10032	digested
aidundun	矮墩墩	6528	digested
aiduo	爱多	22528	digested
aie	挨饿	22502	digested
aier	埃尔	19198	digested
aier	艾尔	20278	digested
aierbilei	埃尔比勒	4480	digested
aierbo	埃尔伯	3135	digested
aierbushang	哀而不伤	7552	digested
aierde	埃尔德	6534	digested
aierdun	埃尔顿	8608	digested
aierdun	艾尔顿	6750	digested
aierfu	埃尔夫	9047	digested
aierfuleide	艾尔弗雷德	6473	digested
aierjin	埃尔金	7619	digested
aierlan	爱尔兰	26911	digested
