# phrases_composed.tsv — generated by compose_phrase_readings
# format: <pinyin_string>\t<phrase>\t<jieba_freq>
# source: data/readings_unihan.tsv × data/phrases_jieba.tsv
# generation: cartesian product of char readings, capped at 32 per phrase
# attribution: char readings © Unicode Inc. (Unicode License v3); phrases from jieba (MIT, © 2013 Sun Junyi)
adeilei	阿得雷	8
adejiang	阿的江	5
adela	阿德拉	2
adelai	阿得莱	2
adelai	阿德莱	2
adelaide	阿德莱德	14
adelei	阿得雷	8
adelei	阿德勒	8
adelei	阿德雷	6
adeli	阿地力	7
adeli	阿德利	2
adeli	阿德里	7
adelian	阿德里安	7
adeliya	阿德里亚	6
ademoleierdi	阿德默勒尔蒂	2
adenan	阿德南	3
adeng	阿登	30
adeng	阿邓	10
adengna	阿登纳	10
ader	阿德儿	12
adesi	阿德斯	4
adi	阿弟	3
adi	阿蒂	13
adi	阿迪	1791
adibonite	阿蒂博尼特	3
adidasi	阿迪达斯	39
adie	阿爹	23
adigai	阿迪盖	4
adijiang	阿的江	5
adijiasi	阿蒂加斯	7
adili	阿地力	7
adili	阿迪力	3
ading	吖啶	3
ading	阿丁	58
adingcheng	吖啶橙	3
adingfeng	阿丁枫	4
adinghuang	吖啶黄	3
adinghuangsu	吖啶黄素	3
adiping	阿的平	3
adisi	阿迪斯	3
adizi	阿弟仔	3
adong	呵冻	3
adong	阿东	62
adong	阿董	13
adou	阿斗	61
adu	阿杜	213
adude	阿杜德	9
aduer	阿杜尔	2
adun	阿顿	4
aduoernuo	阿多尔诺	3
aduonuo	阿多诺	3
aduwa	阿杜瓦	7
aduwu	阿堵物	3
aenhaimu	阿恩海姆	3
aer	阿尔	1853
aerai	阿尔艾	2
aerba	阿尔巴	11
aerbani	阿尔巴尼	3
aerbaniya	阿尔巴尼亚	359
aerbaniyaren	阿尔巴尼亚人	28
aerbaniyayu	阿尔巴尼亚语	11
aerbaniyazu	阿尔巴尼亚族	7
aerbei	阿尔卑	9
aerbei	阿尔贝	11
aerbeide	阿尔贝德	3
aerbeidi	阿尔贝蒂	5
aerbeier	阿尔贝尔	2
aerbeisi	阿尔卑斯	99
aerbeisishan	阿尔卑斯山	151
aerbeisishanmai	阿尔卑斯山脉	91
aerbeisishanqu	阿尔卑斯山区	29
aerbeisisheng	阿尔卑斯省	3
aerbeite	阿尔贝特	10
