# Pinyin word bigrams (inter-token) — by build_pinyin_bigrams.py
# source: zho_wikipedia_2018_1m, zho_news_2020_100k
# stats: kept 500000 / 7622646 unique (min_count=3, top=500000)
# format: prev\tnext\tcount
当地	的	1108
的	传统	1108
的	名称	1108
的	和	1108
日本	的	1107
时代	的	1103
并	无	1098
的	基本	1098
中	也	1097
之后	的	1097
是	最	1097
的	权力	1094
有	不同	1093
的	思想	1092
日	的	1091
的	标准	1087
的	机会	1085
又	有	1084
是	有	1082
人民	的	1080
的	力量	1079
通常	是	1079
类似	的	1075
年	被	1073
他们	在	1072
但是	在	1063
对	其	1061
进行	的	1060
都	要	1057
了	大量	1052
的	技术	1052
早	在	1047
了	自己	1045
并	以	1043
带来	的	1042
了	的	1041
提出	的	1038
复杂	的	1034
增加	了	1033
的	音乐	1033
中国	人	1032
来源	请求	1031
还	在	1031
的	目标	1028
没有	任何	1027
发现	的	1026
的	两个	1025
的	计划	1024
约	有	1024
强大	的	1023
的	距离	1021
这	两个	1021
的	最后	1019
设计	的	1018
所谓	的	1017
组织	的	1017
小	的	1015
成功	的	1012
独特	的	1010
的	最	1010
让	他	1004
在	这里	999
的	小	999
的	使用	998
使	其	994
范围	内	994
年	到	993
完整	的	991
的	态度	989
的	游戏	989
前	的	987
有	不少	987
世界	的	986
发生	在	985
基础	上	982
的	表现	982
目的	是	981
较	多	981
运动	的	981
的	代表	980
你	的	978
的	个	976
做	的	970
包括	了	970
为	年	969
截至	年	968
的	现象	967
大学	的	965
的	事情	964
的	权利	963
过	的	962
的	环境	961
城市	的	956
较	低	955
已	被	953
使用	了	949
他	还	948
均	为	947
说	是	946
的	结构	945
的	精神	944
都	没有	944
的	法律	943
中心	的	941
了	对	936
的	数据	936
页	第	935
明显	的	933
的	最高	929
所	需	927
中	被	926
则	为	925
的	在	925
的	能量	924
的	东西	923
即	是	922
中	最	921
的	中心	920
丰富	的	919
年	和	919
也	可能	916
做	了	916
在内	的	916
的	教育	916
月	日起	915
的	统治	914
不	知道	913
改名	为	913
可以	通过	912
广泛	的	912
研究	的	911
的	版本	910
和	的	909
的	第	909
的	区域	905
可以	用	903
原因	是	902
后	在	901
的	建筑	900
的	美国	900
生活	的	899
以外	的	898
月	日至	898
世纪	年代	896
可	分为	896
