# 1000-article dogfood polish status — re-architected 2026-07-01 per user
# Schema: article_id	status	domain	source	title	cjk_chars	pass	total	note
# Status: TODO / FETCHED / SEGMENTED / IN_PROGRESS / DONE / BLOCKED
# Article ID: {domain_letter}{seq3} — A=政治政策 B=科技数码 C=财经金融
#                                     D=教育学术 E=医疗健康 F=文化艺术
#                                     G=体育竞技 H=历史人文 I=旅游地理
#                                     J=社会民生
# 100 articles per domain × 10 domains = 1000 total.
# Original 0001-0010 mapped here as DONE.
A001	DONE	政治政策	人民网	镜观·足迹｜呵护千山万水 擘画永续发展	1441	718	718	0001 alias
I048	DONE	旅游地理	http://www.people.com.cn/rss/travel.xml	4532处石窟寺及摩崖造像完成现场调查	1286	645	645	
J039	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	公安机关依法严厉打击破坏生态环境犯罪	1604	0	0	dup of J001
J040	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	永定河畔，甜蜜升级	4023	0	0	dup of J002
J041	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	完善协作机制 推进绿色发展	1009	0	0	dup of J003
J042	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	山东宁津：健身器材产业智能化转型	809	0	0	dup of J007
J043	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	公安机关依法公开通缉台湾“资通电军”重要犯罪嫌疑人	1090	0	0	dup of J016
J044	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	四个故事看稳就业	2825	0	0	dup of J030
J045	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	银发旅游，如何适老又悦老？（深阅读·文旅新观察）	2311	0	0	dup of E003
J046	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	写一封给长江的信（神州看点）	1528	0	0	dup of J038
J047	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	产后如何管理体重（服务窗）	869	0	0	dup of E002
J048	DONE	社会民生	http://www.people.com.cn/rss/society.xml	一把小锤敲响银器品牌（我的家乡我建设）	2093	1104	1104	
A068	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	镜观·足迹｜呵护千山万水 擘画永续发展	1471	0	0	dup of A001
A069	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	学习手记 | “环境就是民生”	922	0	0	dup of A032
A070	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	中共中央办公厅印发《党组讨论和决定党员处分事项工作程序规定》	1896	0	0	dup of A006
A071	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	天天学习丨中南海月刊（2025.05）	3090	0	0	dup of A008
A072	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	多地升级信用修复服务 助力经营主体重塑良好信用	1860	0	0	dup of A010
A073	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	聚力为民解难题办实事	1004	0	0	dup of A026
B049	DONE	科技数码	https://www.36kr.com/feed	硬氪首发 | 天使轮即获数亿元，高瓴、红杉联手重仓，合肥核聚变跑出新黑马	2296	1181	1181	
B050	DONE	科技数码	https://www.36kr.com/feed	上纬新材CEO田华首谈具身智能：要造所有人买得起的个人机器人	3683	1974	1974	
B051	DONE	科技数码	https://www.36kr.com/feed	氪星晚报 ｜小米人事调整：中国区总裁王晓雁不再兼任销售运营一部总经理，陈幕楠接任；松下计划进一步拓展人工智能业务	1709	843	843	
B052	DONE	科技数码	https://www.36kr.com/feed	固液电池进入量产元年，会是高端电车的解药吗	2715	1460	1460	
B053	BLOCKED	科技数码	https://www.36kr.com/feed	古茗即饮饮料将上线零售渠道，从门店迈向货架的一大步｜ 独家	1160	0	0	dup of B039
B054	BLOCKED	科技数码	https://www.36kr.com/feed	优必选超仿生机器人首发订单破万，最高售价99万元｜最前线	1666	0	0	dup of B031
C048	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	我国认证认可检验检测行业发展质量实现整体提升	1023	0	0	dup of C001
C049	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	防范自动驾驶技术风险 筑牢公共安全防护屏障	2951	0	0	dup of C002
C050	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	处置非法集资部际联席会议发布《关于加强防范非法集资宣传教育工作的意见》	1068	0	0	dup of C005
C051	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	最高人民法院关于审理非法集资刑事案件具体应用法律若干问题的解释	3022	0	0	dup of C006
C052	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	防范非法金融活动的指南请您查收	1139	0	0	dup of C007
C053	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	完善大语言模型治理体系 守护数智时代网络安全	3201	0	0	dup of C029
E049	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	为了患者的一个心愿	853	0	0	dup of E001
E050	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	产后如何管理体重（服务窗）	869	0	0	dup of E002
E051	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	银发旅游，如何适老又悦老？（深阅读·文旅新观察）	2259	0	0	dup of E003
E052	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	今天，消费升级能改变什么（中国消费向新而行）	1437	0	0	dup of E007
E053	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	东南亚水果从这里“抢鲜”上市（身边的经济故事）	905	0	0	dup of E016
E054	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	推动“情绪消费”健康有序发展	1769	0	0	dup of E030
F049	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	新潮副刊丨读《扬子江文萃》	3811	0	0	dup of F001
F050	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	从“物质”与“非物质”的辩证关系里看子弹库帛书的回归意义	1556	0	0	dup of F002
F051	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	世界读书日｜劳罕：读书，样子原本很美	6422	0	0	dup of F003
F052	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	走进中国首家讲“水”故事的主题公园	2950	0	0	dup of F015
F053	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	纹样中的祥瑞中国年	1687	0	0	dup of F008
F054	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	与中国文化书院几位“大先生”的交往	3663	0	0	dup of F030
G049	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	主教练张晓欢：我们是亲历者 也是幸运者	2332	0	0	dup of G001
G050	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	郑钦文遗憾结束12连胜	909	0	0	dup of G002
G051	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	2019中国攀岩联赛（广州增城）开赛	1081	0	0	dup of G003
G052	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	2019中国攀岩联赛江苏淮安站开赛	1345	0	0	dup of G007
G053	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	中国铁人三项运动迈入发展快车道	1389	0	0	dup of G008
G054	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	2019“一带一路”国际帆船赛北海站比赛开赛	1049	0	0	dup of G030
H049	BLOCKED	历史人文	http://www.people.com.cn/rss/history.xml	2019“穿越海螺沟·飞夺泸定桥”越野赛带你重走红军革命路	1852	0	0	dup of H001
H050	BLOCKED	历史人文	http://www.people.com.cn/rss/history.xml	“一带一路”人文历史摄影展在京启动	2347	0	0	dup of H002
H051	BLOCKED	历史人文	http://www.people.com.cn/rss/history.xml	“盛世风华”：上海市文史研究馆馆员书画艺术作品展今天开幕！	985	0	0	dup of H003
H052	BLOCKED	历史人文	http://www.people.com.cn/rss/history.xml	天赐“粮”机 延寿香米	1367	0	0	dup of H015
H053	BLOCKED	历史人文	http://www.people.com.cn/rss/history.xml	【见新见绿·悠然阳城】第四届中国阳城国际徒步大会盛大举行	945	0	0	dup of H008
H054	BLOCKED	历史人文	http://www.people.com.cn/rss/history.xml	“知行合一，立德树人——中国研学教育发展研讨会”在京举行	2237	0	0	dup of H030
I049	BLOCKED	旅游地理	http://www.people.com.cn/rss/travel.xml	陈凯歌在《道士下山》新闻发布会上推介仙都景区	1007	0	0	dup of I001
I050	BLOCKED	旅游地理	http://www.people.com.cn/rss/travel.xml	高清：四川14岁女孩钢笔素描展示家乡美 令人惊叹	833	0	0	dup of I013
I051	BLOCKED	旅游地理	http://www.people.com.cn/rss/travel.xml	河北野三坡景区建起287栋别墅 国有资产被转卖	1299	0	0	dup of I003
I052	BLOCKED	旅游地理	http://www.people.com.cn/rss/travel.xml	仙游文脉的话头	11003	0	0	dup of I015
I053	BLOCKED	旅游地理	http://www.people.com.cn/rss/travel.xml	云上年货妙（云中漫笔）	1020	0	0	dup of I008
I054	BLOCKED	旅游地理	http://www.people.com.cn/rss/travel.xml	95后客运员守护旅客回家路	1003	0	0	dup of I030
J049	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	公安机关依法严厉打击破坏生态环境犯罪	1604	0	0	dup of J001
J050	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	永定河畔，甜蜜升级	4023	0	0	dup of J002
J051	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	完善协作机制 推进绿色发展	1009	0	0	dup of J003
J052	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	山东宁津：健身器材产业智能化转型	809	0	0	dup of J007
J053	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	公安机关依法公开通缉台湾“资通电军”重要犯罪嫌疑人	1090	0	0	dup of J016
J054	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	四个故事看稳就业	2825	0	0	dup of J030
A074	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	镜观·足迹｜呵护千山万水 擘画永续发展	1471	0	0	dup of A001
A075	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	学习手记 | “环境就是民生”	922	0	0	dup of A032
A076	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	中共中央办公厅印发《党组讨论和决定党员处分事项工作程序规定》	1896	0	0	dup of A006
B055	DONE	科技数码	https://www.36kr.com/feed	宠物科技品牌宠爱友家，既要做AI硬件也要做食品｜涌现新栏目	1924	999	999	
B056	DONE	科技数码	https://www.36kr.com/feed	硬氪首发 | 牛津博士创业抗衰老药物，Monolith领投，同步研究宠物药和人药	2130	1145	1145	
B057	DONE	科技数码	https://www.36kr.com/feed	AI尽头的终极能源之战：核聚变、百亿估值神话与投资狂潮	5433	2939	2939	
C054	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	我国认证认可检验检测行业发展质量实现整体提升	1023	0	0	dup of C001
C055	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	防范自动驾驶技术风险 筑牢公共安全防护屏障	2951	0	0	dup of C002
C056	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	处置非法集资部际联席会议发布《关于加强防范非法集资宣传教育工作的意见》	1068	0	0	dup of C005
E055	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	为了患者的一个心愿	853	0	0	dup of E001
E056	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	产后如何管理体重（服务窗）	869	0	0	dup of E002
E057	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	银发旅游，如何适老又悦老？（深阅读·文旅新观察）	2259	0	0	dup of E003
F055	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	新潮副刊丨读《扬子江文萃》	3811	0	0	dup of F001
F056	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	从“物质”与“非物质”的辩证关系里看子弹库帛书的回归意义	1556	0	0	dup of F002
F057	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	世界读书日｜劳罕：读书，样子原本很美	6422	0	0	dup of F003
G055	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	主教练张晓欢：我们是亲历者 也是幸运者	2332	0	0	dup of G001
G056	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	郑钦文遗憾结束12连胜	909	0	0	dup of G002
G057	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	2019中国攀岩联赛（广州增城）开赛	1081	0	0	dup of G003
H055	BLOCKED	历史人文	http://www.people.com.cn/rss/history.xml	2019“穿越海螺沟·飞夺泸定桥”越野赛带你重走红军革命路	1852	0	0	dup of H001
H056	BLOCKED	历史人文	http://www.people.com.cn/rss/history.xml	“一带一路”人文历史摄影展在京启动	2347	0	0	dup of H002
H057	BLOCKED	历史人文	http://www.people.com.cn/rss/history.xml	“盛世风华”：上海市文史研究馆馆员书画艺术作品展今天开幕！	985	0	0	dup of H003
I055	BLOCKED	旅游地理	http://www.people.com.cn/rss/travel.xml	陈凯歌在《道士下山》新闻发布会上推介仙都景区	1007	0	0	dup of I001
I056	BLOCKED	旅游地理	http://www.people.com.cn/rss/travel.xml	高清：四川14岁女孩钢笔素描展示家乡美 令人惊叹	833	0	0	dup of I013
I057	BLOCKED	旅游地理	http://www.people.com.cn/rss/travel.xml	河北野三坡景区建起287栋别墅 国有资产被转卖	1299	0	0	dup of I003
J055	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	公安机关依法严厉打击破坏生态环境犯罪	1604	0	0	dup of J001
J056	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	永定河畔，甜蜜升级	4023	0	0	dup of J002
J057	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	完善协作机制 推进绿色发展	1009	0	0	dup of J003
A077	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	镜观·足迹｜呵护千山万水 擘画永续发展	1471	0	0	dup of A001
A078	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	学习手记 | “环境就是民生”	922	0	0	dup of A032
A079	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	中共中央办公厅印发《党组讨论和决定党员处分事项工作程序规定》	1896	0	0	dup of A006
B058	DONE	科技数码	https://www.36kr.com/feed	硬氪首发 | 北航机器人所团队创业，首创智能变刚度关节，完成近亿元天使轮融资	2309	1183	1183	
B059	DONE	科技数码	https://www.36kr.com/feed	硬氪首发 | 清华系芯片企业再获数千万融资，要以新技术突破AI算力瓶颈	2133	1092	1092	
B060	DONE	科技数码	https://www.36kr.com/feed	硬氪首发 | 全球首款近视老花智能变焦眼镜企业融资数千万，韶音、高秉强押注	1653	927	927	
C057	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	我国认证认可检验检测行业发展质量实现整体提升	1023	0	0	dup of C001
C058	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	防范自动驾驶技术风险 筑牢公共安全防护屏障	2951	0	0	dup of C002
C059	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	处置非法集资部际联席会议发布《关于加强防范非法集资宣传教育工作的意见》	1068	0	0	dup of C005
E058	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	为了患者的一个心愿	853	0	0	dup of E001
E059	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	产后如何管理体重（服务窗）	869	0	0	dup of E002
E060	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	银发旅游，如何适老又悦老？（深阅读·文旅新观察）	2259	0	0	dup of E003
F058	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	新潮副刊丨读《扬子江文萃》	3811	0	0	dup of F001
F059	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	从“物质”与“非物质”的辩证关系里看子弹库帛书的回归意义	1556	0	0	dup of F002
F060	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	世界读书日｜劳罕：读书，样子原本很美	6422	0	0	dup of F003
G058	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	主教练张晓欢：我们是亲历者 也是幸运者	2332	0	0	dup of G001
G059	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	郑钦文遗憾结束12连胜	909	0	0	dup of G002
G060	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	2019中国攀岩联赛（广州增城）开赛	1081	0	0	dup of G003
H058	BLOCKED	历史人文	http://www.people.com.cn/rss/history.xml	2019“穿越海螺沟·飞夺泸定桥”越野赛带你重走红军革命路	1852	0	0	dup of H001
H059	BLOCKED	历史人文	http://www.people.com.cn/rss/history.xml	“一带一路”人文历史摄影展在京启动	2347	0	0	dup of H002
H060	BLOCKED	历史人文	http://www.people.com.cn/rss/history.xml	“盛世风华”：上海市文史研究馆馆员书画艺术作品展今天开幕！	985	0	0	dup of H003
I058	BLOCKED	旅游地理	http://www.people.com.cn/rss/travel.xml	陈凯歌在《道士下山》新闻发布会上推介仙都景区	1007	0	0	dup of I001
I059	BLOCKED	旅游地理	http://www.people.com.cn/rss/travel.xml	高清：四川14岁女孩钢笔素描展示家乡美 令人惊叹	833	0	0	dup of I013
I060	BLOCKED	旅游地理	http://www.people.com.cn/rss/travel.xml	河北野三坡景区建起287栋别墅 国有资产被转卖	1299	0	0	dup of I003
J058	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	公安机关依法严厉打击破坏生态环境犯罪	1604	0	0	dup of J001
J059	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	永定河畔，甜蜜升级	4023	0	0	dup of J002
J060	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	完善协作机制 推进绿色发展	1009	0	0	dup of J003
A080	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	镜观·足迹｜呵护千山万水 擘画永续发展	1471	0	0	dup of A001
A081	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	学习手记 | “环境就是民生”	922	0	0	dup of A032
A082	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	中共中央办公厅印发《党组讨论和决定党员处分事项工作程序规定》	1896	0	0	dup of A006
B061	BLOCKED	科技数码	https://www.36kr.com/feed	硬氪首发 | 北航机器人所团队创业，首创智能变刚度关节，完成近亿元天使轮融资	2309	0	0	dup of B058
B062	BLOCKED	科技数码	https://www.36kr.com/feed	硬氪首发 | 清华系芯片企业再获数千万融资，要以新技术突破AI算力瓶颈	2132	0	0	dup of B059
B063	BLOCKED	科技数码	https://www.36kr.com/feed	硬氪首发 | 全球首款近视老花智能变焦眼镜企业融资数千万，韶音、高��强押注	1653	0	0	dup of B060 (title has corrupted char)
C060	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	我国认证认可检验检测行业发展质量实现整体提升	1023	0	0	dup of C001
C061	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	防范自动驾驶技术风险 筑牢公共安全防护屏障	2951	0	0	dup of C002
C062	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	处置非法集资部际联席会议发布《关于加强防范非法集资宣传教育工作的意见》	1068	0	0	dup of C005
E061	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	为了患者的一个心愿	853	0	0	dup of E001
E062	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	产后如何管理体重（服务窗）	869	0	0	dup of E002
E063	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	银发旅游，如何适老又悦老？（深阅读·文旅新观察）	2259	0	0	dup of E003
F061	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	新潮副刊丨读《扬子江文萃》	3811	0	0	dup of F001
F062	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	从“物质”与“非物质”的辩证关系里看子弹库帛书的回归意义	1556	0	0	dup of F002
F063	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	世界读书日｜劳罕：读书，样子原本很美	6422	0	0	dup of F003
G061	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	主教练张晓欢：我们是亲历者 也是幸运者	2332	0	0	dup of G001
G062	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	郑钦文遗憾结束12连胜	909	0	0	dup of G002
G063	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	2019中国攀岩联赛（广州增城）开赛	1081	0	0	dup of G003
H061	BLOCKED	历史人文	http://www.people.com.cn/rss/history.xml	2019“穿越海螺沟·飞夺泸定桥”越野赛带你重走红军革命路	1852	0	0	dup of H001
H062	BLOCKED	历史人文	http://www.people.com.cn/rss/history.xml	“一带一路”人文历史摄影展在京启动	2347	0	0	dup of H002
H063	BLOCKED	历史人文	http://www.people.com.cn/rss/history.xml	“盛世风华”：上海市文史研究馆馆员书画艺术作品展今天开幕！	985	0	0	dup of H003
I061	BLOCKED	旅游地理	http://www.people.com.cn/rss/travel.xml	陈凯歌在《道士下山》新闻发布会上推介仙都景区	1007	0	0	dup of I001
I062	BLOCKED	旅游地理	http://www.people.com.cn/rss/travel.xml	高清：四川14岁女孩钢笔素描展示家乡美 令人惊叹	833	0	0	dup of I013
I063	BLOCKED	旅游地理	http://www.people.com.cn/rss/travel.xml	河北野三坡景区建起287栋别墅 国有资产被转卖	1299	0	0	dup of I003
J061	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	公安机关依法严厉打击破坏生态环境犯罪	1604	0	0	dup of J001
J062	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	永定河畔，甜蜜升级	4023	0	0	dup of J002
J063	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	完善协作机制 推进绿色发展	1009	0	0	dup of J003
A083	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	镜观·足迹｜呵护千山万水 擘画永续发展	1471	0	0	dup of A001
A084	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	学习手记 | “环境就是民生”	922	0	0	dup of A032
A085	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	中共中央办公厅印发《党组讨论和决定党员处分事项工作程序规定》	1896	0	0	dup of A006
B064	DONE	科技数码	https://www.36kr.com/feed	独家｜清华系初创完成数亿元种子轮融资：我们不想被贴上「世界模型」的标签	4225	2236	2236	
B065	BLOCKED	科技数码	https://www.36kr.com/feed	硬氪首发 | 北航机器人所团队创业，首创智能变刚度关节，完成近亿元天使轮融资	2309	0	0	dup of B058
B066	BLOCKED	科技数码	https://www.36kr.com/feed	硬氪首发 | 清华系芯片企业再获数千万融资，要以新技术突破AI算力瓶颈	2133	0	0	dup of B059
C063	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	我国认证认可检验检测行业发展质量实现整体提升	1023	0	0	dup of C001
C064	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	防范自动驾驶技术风险 筑牢公共安全防护屏障	2951	0	0	dup of C002
C065	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	处置非法集资部际联席会议发布《关于加强防范非法集资宣传教育工作的意见》	1068	0	0	dup of C005
E064	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	为了患者的一个心愿	853	0	0	dup of E001
E065	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	产后如何管理体重（服务窗）	869	0	0	dup of E002
E066	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	银发旅游，如何适老又悦老？（深阅读·文旅新观察）	2259	0	0	dup of E003
F064	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	新潮副刊丨读《扬子江文萃》	3811	0	0	dup of F001
F065	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	从“物质”与“非物质”的辩证关系里看子弹库帛书的回归意义	1556	0	0	dup of F002
F066	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	世界读书日｜劳罕：读书，样子原本很美	6422	0	0	dup of F003
G064	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	主教练张晓欢：我们是亲历者 也是幸运者	2332	0	0	dup of G001
G065	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	郑钦文遗憾结束12连胜	909	0	0	dup of G002
G066	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	2019中国攀岩联赛（广州增城）开赛	1081	0	0	dup of G003
H064	BLOCKED	历史人文	http://www.people.com.cn/rss/history.xml	2019“穿越海螺沟·飞夺泸定桥”越野赛带你重走红军革命路	1852	0	0	dup of H001
H065	BLOCKED	历史人文	http://www.people.com.cn/rss/history.xml	“一带一路”人文历史摄影展在京启动	2347	0	0	dup of H002
H066	BLOCKED	历史人文	http://www.people.com.cn/rss/history.xml	“盛世风华”：上海市文史研究馆馆员书画艺术作品展今天开幕！	985	0	0	dup of H003
I064	BLOCKED	旅游地理	http://www.people.com.cn/rss/travel.xml	陈凯歌在《道士下山》新闻发布会上推介仙都景区	1007	0	0	dup of I001
I065	BLOCKED	旅游地理	http://www.people.com.cn/rss/travel.xml	高清：四川14岁女孩钢笔素描展示家乡美 令人惊叹	833	0	0	dup of I013
I066	BLOCKED	旅游地理	http://www.people.com.cn/rss/travel.xml	河北野三坡景区建起287栋别墅 国有资产被转卖	1299	0	0	dup of I003
J064	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	公安机关依法严厉打击破坏生态环境犯罪	1604	0	0	dup of J001
J065	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	永定河畔，甜蜜升级	4023	0	0	dup of J002
J066	BLOCKED	社会民生	http://www.people.com.cn/rss/society.xml	完善协作机制 推进绿色发展	1009	0	0	dup of J003
A086	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	镜观·足迹｜呵护千山万水 擘画永续发展	1471	0	0	dup of A001
A087	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	学习手记 | “环境就是民生”	922	0	0	dup of A032
A088	BLOCKED	政治政策	http://www.people.com.cn/rss/politics.xml	中共中央办公厅印发《党组讨论和决定党员处分事项工作程序规定》	1896	0	0	dup of A006
B067	BLOCKED	科技数码	https://www.36kr.com/feed	独家｜清华系初创完成数亿元种子轮融资：我们不想被贴上「世界模型」的标签	4224	0	0	dup of B064
B068	BLOCKED	科技数码	https://www.36kr.com/feed	硬氪首发 | 北航机器人所团队创业，首创智能变刚度关节，完成近亿元天使轮融资	2308	0	0	dup of B058
B069	BLOCKED	科技数码	https://www.36kr.com/feed	硬氪首发 | 清华系芯片企业再获数千万融资，要以新技术突破AI算力瓶颈	2133	0	0	dup of B059
C066	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	我国认证认可检验检测行业发展质量实现整体提升	1023	0	0	dup of C001
C067	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	防范自动驾驶技术风险 筑牢公共安全防护屏障	2951	0	0	dup of C002
C068	BLOCKED	财经金融	http://www.people.com.cn/rss/finance.xml	处置非法集资部际联席会议发布《关于加强防范非法集资宣传教育工作的意见》	1068	0	0	dup of C005
E067	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	为了患者的一个心愿	853	0	0	dup of E001
E068	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	产后如何管理体重（服务窗）	869	0	0	dup of E002
E069	BLOCKED	医疗健康	http://www.people.com.cn/rss/health.xml	银发旅游，如何适老又悦老？（深阅读·文旅新观察）	2259	0	0	dup of E003
F067	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	新潮副刊丨读《扬子江文萃》	3811	0	0	dup of F001
F068	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	从“物质”与“非物质”的辩证关系里看子弹库帛书的回归意义	1556	0	0	dup of F002
F069	BLOCKED	文化艺术	http://www.people.com.cn/rss/culture.xml	世界读书日｜劳罕：读书，样子原本很美	6422	0	0	dup of F003
G067	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	主教练张晓欢：我们是亲历者 也是幸运者	2332	0	0	dup of G001
G068	BLOCKED	体育竞技	http://www.people.com.cn/rss/sports.xml	郑钦文遗憾结束12连胜	909	0	0	dup of G002
