# Derived from wainshine/Chinese-Names-Corpus (Apache-2.0), the
# Chinese_Names_Corpus（120W）.txt full-name list. Regenerate via
# tools/scoring/03b_pollution/build_name_chars.py — DO NOT EDIT BY HAND.
# char<TAB>given_name_count (desc)
坦	103
坪	103
央	103
梨	103
统	103
胡	103
淦	102
澍	102
盟	102
直	102
苇	102
竟	101
计	101
赵	101
转	101
阔	101
净	100
孙	100
杜	99
玖	99
苓	99
丞	98
拥	98
琬	98
钗	98
励	97
懋	97
后	96
曲	96
瀛	96
轲	96
拉	95
求	95
溢	95
菱	95
奥	94
潜	94
葆	94
蓬	94
异	93
恋	93
韩	93
响	92
夕	92
霁	92
历	91
奉	91
渭	91
让	91
迁	91
嗣	90
疆	90
鲲	90
鹃	90
体	89
舰	89
霓	89
伏	88
单	88
古	88
宙	88
悠	88
浚	88
煊	88
郑	88
寰	87
序	87
愿	87
椿	87
赐	87
仑	86
逊	86
奔	85
岸	85
材	85
郎	85
朵	84
枚	84
省	84
锟	84
吾	83
沐	83
醒	83
集	83
台	82
浦	82
骄	82
淋	81
馥	81
汀	80
涓	80
澎	80
恕	79
象	79
铸	79
也	78
侯	78
简	78
粤	78
萃	78
葳	78
藩	78
午	77
炬	77
译	77
宋	76
愚	76
慰	76
俞	75
协	75
忱	75
旸	75
榆	75
练	75
绣	75
彧	74
荟	74
佰	73
潭	73
量	73
琮	72
准	71
式	71
沅	71
煦	71
鹿	71
养	70
委	70
律	70
愉	70
换	70
无	70
朔	70
检	70
温	70
狄	70
禧	70
鹭	70
曜	69
榜	69
荃	69
辅	69
七	68
将	68
库	68
庸	68
渠	68
颐	68
颢	68
鸾	68
仰	67
戎	67
殷	67
沂	67
载	67
迈	67
夷	66
度	66
潘	66
老	66
遂	66
郡	66
飘	66
卡	65
彰	65
燮	65
璧	65
莱	65
解	65
主	64
婴	64
弼	64
栩	64
洵	64
燃	64
舞	64
逵	64
那	64
宵	63
缨	63
赤	63
频	63
骐	63
咸	62
栓	62
棣	62
玛	62
适	62
参	61
尉	61
朦	61
闪	61
喻	60
弦	60
枢	60
炽	59
焘	59
肃	59
荻	59
銮	59
顶	59
专	58
位	58
冶	58
姜	58
涤	58
祚	58
袁	58
韧	58
由	57
援	56
瑗	56
穆	56
续	56
芒	56
贯	56
崎	55
朱	55
笃	55
绵	55
抗	54
沫	54
洙	54
璠	54
董	54
仔	53
号	53
因	53
孜	53
忻	53
质	53
赢	53
党	52
惜	52
点	52
蜀	52
樟	51
滋	51
璜	51
皋	51
黛	51
尤	50
溶	50
瞳	50
纹	50
遵	50
隐	50
吕	49
封	49
班	49
尼	48
布	48
房	48
擎	48
沈	48
泊	48
郢	48
侨	47
墩	47
壁	47
暄	47
璨	47
略	47
表	47
乘	46
匡	46
歧	46
烟	46
苍	46
藻	46
防	46
充	45
十	45
司	45
吴	45
垣	45
备	45
姚	45
娉	45
灼	45
琢	45
飒	45
冕	44
商	44
固	44
娃	44
教	44
棉	44
棚	44
第	44
翌	44
邵	44
钺	44
俪	43
帝	43
或	43
汪	43
淞	43
潞	43
铿	43
首	43
马	43
停	42
凉	42
孚	42
岷	42
左	42
弋	42
旖	42
暖	42
渡	42
溥	42
珈	42
甘	42
羲	42
羿	42
蓁	42
蔷	42
骊	42
圭	41
箐	41
遇	41
随	41
霸	41
佶	40
操	40
潼	40
纶	40
翘	40
襄	40
迟	40
休	39
叙	39
幽	39
斋	39
旎	39
早	39
笙	39
笠	39
薪	39
近	39
铜	39
麦	39
兢	38
崴	38
爵	38
祁	38
铉	38
险	38
佼	37
樵	37
演	37
澈	37
濂	37
约	37
黔	37
享	36
亲	36
坊	36
猷	36
羊	36
舸	36
莘	36
边	36
镐	36
镛	36
镭	36
围	35
垂	35
当	35
执	35
昉	35
沪	35
浙	35
琅	35
瑄	35
舫	35
荪	35
藤	35
问	35
丘	34
厦	34
塘	34
嫒	34
抒	34
晚	34
机	34
炀	34
焯	34
绩	34
荆	34
蒂	34
藏	34
员	33
持	33
期	33
渔	33
界	33
竣	33
绚	33
茉	33
著	33
蒲	33
赋	33
阶	33
韫	33
八	32
冷	32
分	32
变	32
坛	32
垠	32
堡	32
愈	32
托	32
杲	32
汐	32
渤	32
瞻	32
粟	32
考	32
霈	32
鱼	32
鳌	32
堤	31
循	31
敖	31
栗	31
橙	31
炉	31
珣	31
稚	31
绒	31
芽	31
谟	31
辽	31
骧	31
兮	30
回	30
圩	30
支	30
晃	30
沧	30
珲	30
电	30
箫	30
箭	30
衣	30
要	30
岫	29
极	29
枭	29
次	29
派	29
浓	29
瑟	29
盘	29
空	29
虞	29
蜜	29
圻	28
垄	28
境	28
宫	28
惊	28
戴	28
拯	28
畏	28
绥	28
羡	28
聿	28
莽	28
葛	28
谢	28
赣	28
鄂	28
峤	27
峪	27
弯	27
收	27
曰	27
梧	27
楣	27
泗	27
焜	27
筝	27
索	27
茶	27
虚	27
资	27
速	27
邻	27
佛	26
倪	26
助	26
域	26
客	26
寄	26
履	26
彝	26
晰	26
殊	26
熔	26
耐	26
莫	26
鋆	26
骋	26
不	25
仿	25
俨	25
冈	25
塔	25
嫚	25
屿	25
恂	25
恪	25
曹	25
涯	25
燎	25
琏	25
筑	25
绘	25
蝉	25
讯	25
详	25
谱	25
铠	25
闵	25
阅	25
顿	25
颉	25
鹄	25
共	24
宠	24
府	24
弥	24
忍	24
桔	24
樾	24
瓒	24
离	24
符	24
翱	24
身	24
造	24
伸	23
冯	23
务	23
劭	23
哓	23
宴	23
峡	23
己	23
怿	23
柠	23
淘	23
烜	23
瑚	23
璎	23
盾	23
罕	23
草	23
蘅	23
询	23
过	23
逍	23
郭	23
飙	23
倍	22
卢	22
堰	22
嫱	22
寻	22
梵	22
横	22
汗	22
泱	22
洞	22
炅	22
犁	22
状	22
畔	22
稷	22
稼	22
羚	22
苒	22
落	22
裴	22
铄	22
难	22
颍	22
傅	21
勐	21
夔	21
榛	21
洽	21
涧	21
渺	21
絮	21
纤	21
绳	21
聃	21
舍	21
谕	21
谭	21
遐	21
配	21
阵	21
霭	21
颀	21
伽	20
佃	20
圳	20
场	20
坝	20
娓	20
岙	20
席	20
庶	20
忌	20
恢	20
扶	20
拴	20
提	20
搏	20
敢	20
末	20
滕	20
激	20
狮	20
璘	20
粲	20
聘	20
荧	20
邈	20
钿	20
亢	19
倬	19
卜	19
卯	19
囡	19
塞	19
宓	19
崖	19
工	19
性	19
户	19
毕	19
沉	19
溯	19
琇	19
甄	19
画	19
绰	19
荐	19
裳	19
议	19
贡	19
饶	19
黑	19
交	18
倚	18
卷	18
史	18
嫔	18
尖	18
岛	18
彻	18
御	18
总	18
悟	18
戟	18
楫	18
欲	18
牡	18
玢	18
皖	18
祜	18
笔	18
蔼	18
裔	18
邱	18
钥	18
锷	18
阜	18
鼐	18
企	17
动	17
勒	17
听	17
坎	17
奂	17
姐	17
宰	17
巩	17
弛	17
归	17
悌	17
戬	17
泾	17
澳	17
燊	17
率	17
琥	17
盖	17
睦	17
矛	17
禅	17
移	17
站	17
绎	17
胄	17
蕃	17
蕤	17
论	17
评	17
贲	17
赓	17
邓	17
镔	17
陇	17
零	17
与	16
嘎	16
圃	16
塬	16
妲	16
娘	16
峙	16
巴	16
旌	16
样	16
楹	16
涟	16
灯	16
焦	16
瑀	16
畴	16
皇	16
磐	16
翁	16
耶	16
芦	16
萨	16
说	16
轮	16
辞	16
锵	16
镒	16
顾	16
鹂	16
僖	15
去	15
右	15
器	15
夜	15
姑	15
寨	15
帼	15
庠	15
弈	15
捍	15
旷	15
晞	15
朕	15
柄	15
樊	15
毫	15
泮	15
淡	15
渐	15
滩	15
瑕	15
甸	15
目	15
秘	15
粮	15
绢	15
绯	15
而	15
肯	15
芩	15
茁	15
茸	15
蔡	15
角	15
谅	15
谌	15
钏	15
镝	15
仟	14
凰	14
勖	14
匀	14
厉	14
咪	14
弓	14
昔	14
服	14
栎	14
棱	14
檀	14
涣	14
矩	14
者	14
耳	14
艇	14
薛	14
藜	14
虔	14
覃	14
诒	14
谧	14
足	14
铂	14
铣	14
闰	14
项	14
须	14
鲸	14
侗	13
偲	13
刃	13
壹	13
娆	13
宥	13
寺	13
尽	13
岁	13
庵	13
径	13
护	13
揆	13
整	13
是	13
沣	13
沿	13
注	13
浅	13
滟	13
濠	13
灶	13
珀	13
瑰	13
神	13
竺	13
笋	13
翥	13
葱	13
警	13
诤	13
邕	13
郊	13
门	13
麓	13
麻	13
乡	12
佟	12
兹	12
受	12
命	12
唤	12
堪	12
夙	12
察	12
就	12
已	12
带	12
幻	12
挚	12
旅	12
染	12
汛	12
泥	12
浔	12
漾	12
熏	12
珞	12
祈	12
祉	12
稀	12
绅	12
绛	12
荡	12
薰	12
觅	12
调	12
赏	12
邑	12
鲤	12
龚	12
册	11
几	11
勰	11
墀	11
墅	11
墉	11
峦	11
嵬	11
巾	11
报	11
挥	11
掌	11
敞	11
数	11
段	11
比	11
汕	11
汤	11
沃	11
泠	11
淙	11
湄	11
牙	11
皆	11
监	11
示	11
窑	11
籍	11
纵	11
缙	11
讷	11
诠	11
谈	11
贾	11
践	11
轼	11
途	11
邺	11
链	11
陌	11
雀	11
伙	10
侬	10
储	10
医	10
厅	10
及	10
取	10
告	10
夺	10
妻	10
娱	10
宿	10
巽	10
扣	10
抱	10
攸	10
斓	10
杞	10
概	10
檬	10
沄	10
浑	10
浣	10
浴	10
湜	10
烛	10
玑	10
玠	10
琚	10
琤	10
秩	10
穹	10
绶	10
绾	10
缓	10
翡	10
翩	10
翻	10
胥	10
脉	10
膺	10
艮	10
茅	10
获	10
菀	10
蒋	10
蠡	10
辑	10
铧	10
铺	10
锜	10
锰	10
骝	10
住	9
劳	9
勍	9
垦	9
壬	9
外	9
寓	9
屯	9
峭	9
巡	9
庐	9
彼	9
徵	9
憬	9
拔	9
拙	9
据	9
接	9
榴	9
汾	9
沆	9
洒	9
涉	9
漠	9
漱	9
璃	9
矿	9
磬	9
秧	9
管	9
粒	9
粹	9
系	9
纱	9
线	9
综	9
船	9
菘	9
袭	9
览	9
识	9
诏	9
诩	9
赜	9
车	9
逗	9
邢	9
鞠	9
预	9
驷	9
骑	9
骢	9
产	8
唱	8
圈	8
墙	8
奈	8
完	8
巢	8
巷	8
庞	8
快	8
感	8
所	8
扩	8
技	8
探	8
敷	8
旬	8
最	8
构	8
椒	8
溟	8
漩	8
犀	8
玎	8
疑	8
砺	8
禺	8
称	8
芾	8
菜	8
蒿	8
蔺	8
词	8
费	8
还	8
迹	8
追	8
释	8
针	8
钻	8
闳	8
鸯	8
事	7
况	7
包	7
半	7
味	7
契	7
奖	7
奚	7
宅	7
尾	7
屋	7
查	7
桉	7
涂	7
珙	7
甬	7
督	7
祠	7
秒	7
箴	7
绫	7
翟	7
职	7
荀	7
衔	7
衷	7
赖	7
郦	7
醉	7
鎏	7
阮	7
雕	7
霍	7
候	6
处	6
嫩	6
寂	6
忧	6
息	6
扁	6
择	6
族	6
浮	6
漂	6
牵	6
瓦	6
眼	6
粱	6
累	6
缇	6
聂	6
色	6
薄	6
裙	6
规	6
迦	6
间	6
雾	6
鳞	6
什	5
兔	5
刀	5
努	5
危	5
县	5
哈	5
字	5
屈	5
崔	5
廖	5
戊	5
撒	5
栖	5
气	5
活	5
浜	5
濮	5
热	5
种	5
缪	5
网	5
证	5
靳	5
骆	5
丫	4
乌	4
内	4
区	4
头	4
奴	4
妞	4
姆	4
娄	4
弗	4
戚	4
扎	4
措	4
於	4
晁	4
束	4
牟	4
诸	4
趣	4
跳	4
错	4
闫	4
切	3
别	3
呼	3
埠	3
庙	3
恰	3
拜	3
柴	3
臧	3
詹	3
郜	3
郝	3
隗	3
鸳	3
侍	2
坞	2
套	2
寇	2
店	2
排	2
暴	2
栾	2
洼	2
滑	2
皮	2
窦	2
茨	2
蜂	2
裘	2
褚	2
邹	2
郗	2
钮	2
阙	2
阴	2
鲍	2
啊	1
婆	1
迷	1
酒	1
