# modern_freq.tsv — tiebreaker score for v2 same-tier ranking
# Generated by tools/v2-ingest/build-modern-freq.py from jieba dict.txt
# Schema: <word_or_char>\t<score>
# Score range: 0..25000. 0 = not in modern corpus (古汉语/罕用 signal).
# Used by v2 query as same-tier tiebreaker; never crosses tier boundary.
# Sort: score desc, word asc (diff-friendly).
鱼	24966
五	24965
价值	24965
国务院	24965
声	24965
完全	24965
定	24965
有些	24965
比较	24965
科技	24965
表现	24965
越	24965
身	24965
重	24965
事情	24964
人民政府	24964
任务	24964
低	24964
儿	24964
内容	24964
坐	24964
存在	24964
实现	24964
实行	24964
思想	24964
极	24964
甚至	24964
达到	24964
不断	24963
原来	24963
变化	24963
咱们	24963
形式	24963
心中	24963
放	24963
有人	24963
朝	24963
直接	24963
突然	24963
红	24963
选举	24963
金	24963
不知	24962
不要	24962
主	24962
位于	24962
可是	24962
年代	24962
您	24962
战争	24962
政策	24962
期间	24962
爱	24962
知	24962
继续	24962
资本	24962
任何	24961
先生	24961
建筑	24961
执行	24961
报	24961
早	24961
权力	24961
类	24961
能够	24961
自治区	24961
虽	24961
解决	24961
那个	24961
面	24961
一下	24960
一点	24960
先进	24960
初	24960
别	24960
后来	24960
成立	24960
投资	24960
社会主义	24960
称为	24960
结构	24960
结果	24960
统一	24960
英国	24960
主任	24959
于是	24959
保护	24959
关于	24959
利用	24959
制定	24959
型	24959
性	24959
水平	24959
艺术	24959
讲	24959
负责	24959
送	24959
部	24959
乡	24958
几个	24958
反	24958
合作	24958
学习	24958
指	24958
方	24958
看到	24958
科学	24958
远	24958
那里	24958
项目	24958
人大	24957
全省	24957
公里	24957
完	24957
左	24957
常	24957
式	24957
当然	24957
意	24957
服务	24957
涓	24957
甚	24957
精神	24957
队	24957
个人	24956
公民	24956
原因	24956
及其	24956
希望	24956
很多	24956
拉	24956
新闻	24956
条	24956
电	24956
花	24956
超过	24956
重点	24956
锛	24956
分布	24955
剑	24955
动	24955
国内	24955
它们	24955
最高	24955
河	24955
湖	24955
白	24955
相关	24955
神	24955
设计	24955
部队	24955
集团	24955
仅	24954
信息	24954
变	24954
哪	24954
回来	24954
图	24954
官	24954
师	24954
平	24954
引起	24954
教	24954
范围	24954
采用	24954
重大	24954
不仅	24953
丰富	24953
为主	24953
了解	24953
价格	24953
其实	24953
农民	24953
制	24953
取得	24953
实际	24953
府	24953
整个	24953
望	24953
热	24953
加	24952
劳动	24952
命	24952
地位	24952
基地	24952
岁	24952
建	24952
按照	24952
控制	24952
目标	24952
转	24952
这时	24952
么	24951
众	24951
传统	24951
全部	24951
军队	24951
农村	24951
受到	24951
场	24951
比赛	24951
法国	24951
穿	24951
管	24951
跑	24951
黑	24951
专家	24950
信	24950
土地	24950
左右	24950
怕	24950
急	24950
批准	24950
眼睛	24950
置	24950
规模	24950
身上	24950
选择	24950
风	24950
不到	24949
交通	24949
分析	24949
加强	24949
取	24949
告诉	24949
支持	24949
每年	24949
石	24949
统治	24949
铁路	24949
镇	24949
黄	24949
作战	24948
光	24948
力	24948
只要	24948
处理	24948
实施	24948
数	24948
时代	24948
明白	24948
曰	24948
皇上	24948
竟	24948
之中	24947
买	24947
亲	24947
人物	24947
传	24947
办法	24947
大量	24947
心里	24947
成功	24947
深	24947
终于	24947
脸	24947
进一步	24947
随着	24947
下去	24946
且	24946
严重	24946
以来	24946
共同	24946
城邦	24946
多少	24946
接	24946
接受	24946
收入	24946
茶	24946
词条	24946
今日	24945
保持	24945
办	24945
发言人	24945
另外	24945
坚持	24945
声音	24945
工人	24945
待	24945
意见	24945
提	24945
文	24945
过来	24945
事业	24944
先后	24944
力量	24944
商品	24944
喝	24944
尽	24944
忙	24944
改变	24944
敌人	24944
汽车	24944
系	24944
而是	24944
说话	24944
量	24944
今年	24943
出去	24943
平均	24943
开发	24943
战略	24943
报道	24943
是否	24943
标准	24943
看见	24943
程度	24943
车	24943
郡	24943
刚	24942
啦	24942
安全	24942
机会	24942
此外	24942
注意	24942
消息	24942
父亲	24942
独立	24942
级	24942
背	24942
还是	24942
具体	24941
几乎	24941
印度	24941
喜欢	24941
如今	24941
干部	24941
故	24941
根本	24941
离	24941
经验	24941
联系	24941
言	24941
采取	24941
领域	24941
不可	24940
令	24940
体	24940
兄弟	24940
呀	24940
大会	24940
座	24940
德国	24940
李	24940
海	24940
满	24940
通	24940
酒	24940
阶段	24940
为什么	24939
似乎	24939
原则	24939
宪法	24939
德	24939
感到	24939
斗争	24939
无法	24939
法规	24939
流	24939
真正	24939
瞧	24939
足	24939
飞	24939
一位	24938
亦	24938
人类	24938
以前	24938
众人	24938
儿子	24938
反对	24938
右	24938
合	24938
目的	24938
相同	24938
罢	24938
著名	24938
造成	24938
作品	24937
全面	24937
刀	24937
就是	24937
建议	24937
改	24937
明显	24937
欧洲	24937
正式	24937
正是	24937
破	24937
迅速	24937
集中	24937
首先	24937
保证	24936
召开	24936
委员	24936
宽	24936
帮助	24936
必	24936
朋友	24936
材料	24936
现象	24936
第二	24936
行动	24936
需	24936
飞机	24936
龙	24936
同志	24935
呈	24935
实际上	24935
居	24935
特点	24935
现代	24935
病	24935
直辖市	24935
结束	24935
行为	24935
资料	24935
随	24935
须	24935
人数	24934
介绍	24934
只见	24934
姑娘	24934
安	24934
家庭	24934
战	24934
汉	24934
眼	24934
积极	24934
算	24934
群	24934
胜利	24934
认识	24934
之前	24933
产业	24933
回答	24933
市长	24933
应用	24933
更加	24933
来到	24933
武器	24933
落	24933
藏	24933
设立	24933
那样	24933
靠	24933
项	24933
一句	24932
人才	24932
公路	24932
台湾	24932
大道	24932
容易	24932
意义	24932
扩大	24932
掌	24932
物	24932
街	24932
铁	24932
长期	24932
首	24932
仍然	24931
土	24931
官员	24931
并且	24931
拥有	24931
林	24931
火	24931
率	24931
现	24931
考虑	24931
联合	24931
自由	24931
菜	24931
调整	24931
专门	24930
古	24930
师父	24930
某	24930
桥	24930
民主	24930
清楚	24930
结合	24930
股	24930
说明	24930
象	24930
跳	24930
附近	24930
六	24929
冲	24929
双	24929
古代	24929
情	24929
惊	24929
搞	24929
此时	24929
物质	24929
电话	24929
稳定	24929
网络	24929
药	24929
不少	24928
中学	24928
乱	24928
人家	24928
几	24928
利益	24928
周	24928
开放	24928
掉	24928
然而	24928
立	24928
调查	24928
鄂	24928
出口	24927
分为	24927
别人	24927
动物	24927
半	24927
广泛	24927
总理	24927
承	24927
收	24927
村	24927
知识	24927
综合	24927
速度	24927
重新	24927
作出	24926
供	24926
女人	24926
导弹	24926
小时	24926
展开	24926
措施	24926
方向	24926
用于	24926
电子	24926
股东	24926
设备	24926
通常	24926
九	24925
功能	24925
发表	24925
地理	24925
完善	24925
巨大	24925
平民	24925
性质	24925
母亲	24925
特色	24925
行业	24925
货币	24925
质量	24925
香港	24925
余	24924
兼	24924
十	24924
命令	24924
和平	24924
敢	24924
武功	24924
活	24924
