# PHASE-SIP-sweep deleted rows (2026-06-28)
# criterion: word contains any codepoint >= U+20000 (SIP plane)
# format: code\tword\tfreq\tcodepoints
ba	𦫙	0	U+26AD9
ba	𦳺	0	U+26CFA
ba	𧎱	0	U+273B1
ba	𧲧	0	U+27CA7
ba	𧺡	0	U+27EA1
ba	𧺺	0	U+27EBA
ba	𧿏	0	U+27FCF
ba	𨊹	0	U+282B9
ba	𩃴	0	U+290F4
ba	𩊤	0	U+292A4
ba	𩖽	0	U+295BD
ba	𩙥	0	U+29665
ba	𩚥	0	U+296A5
ba	𩠀	0	U+29800
ba	𩡩	0	U+29869
ba	𩨜	0	U+29A1C
ba	𩹏	0	U+29E4F
ba	𩽷	0	U+29F77
ba	𫁂	0	U+2B042
ba	𫐈	0	U+2B408
ba	𫓥	0	U+2B4E5
ba	𫔆	0	U+2B506
ba	𫜨	0	U+2B728
ba	𬶻	0	U+2CDBB
ba	𰦜	0	U+3099C
ba	𰹻	0	U+30E7B
ba	𰽖	0	U+30F56
ba	𱅄	0	U+31144
bai	𠫛	0	U+20ADB
bai	𡏯	0	U+213EF
bai	𡭢	0	U+21B62
bai	𢈕	0	U+22215
bai	𢛞	0	U+226DE
bai	𣧙	0	U+239D9
bai	𣺽	0	U+23EBD
bai	𤁣	0	U+24063
bai	𤙅	0	U+24645
bai	𤽹	0	U+24F79
bai	𥬝	0	U+25B1D
bai	𦣺	0	U+268FA
bai	𦩋	0	U+26A4B
bai	𦳞	0	U+26CDE
bai	𨃅	0	U+280C5
bai	𩋂	0	U+292C2
bai	𩎻	0	U+293BB
bai	𩏞	0	U+293DE
bai	𪡈	0	U+2A848
bai	𫖔	0	U+2B594
ban	𠔯	0	U+2052F
ban	𠚼	0	U+206BC
ban	𠦒	0	U+20992
ban	𠧫	0	U+209EB
ban	𠯘	0	U+20BD8
ban	𠺚	0	U+20E9A
ban	𡯘	0	U+21BD8
ban	𢲔	0	U+22C94
ban	𢴬	0	U+22D2C
ban	𣪂	0	U+23A82
ban	𤡰	0	U+24870
ban	𤦦	0	U+249A6
ban	𤫫	0	U+24AEB
ban	𤳖	0	U+24CD6
ban	𥷁	0	U+25DC1
ban	𥹓	0	U+25E53
ban	𦎊	0	U+2638A
ban	𦙹	0	U+26679
ban	𦝤	0	U+26764
ban	𧇥	0	U+271E5
ban	𧌿	0	U+2733F
ban	𧿨	0	U+27FE8
ban	𨐦	0	U+28426
ban	𨐱	0	U+28431
ban	𨐾	0	U+2843E
ban	𨭉	0	U+28B49
ban	𩔮	0	U+2952E
ban	𩢔	0	U+29894
ban	𩿉	0	U+29FC9
ban	𪄕	0	U+2A115
ban	𪉒	0	U+2A252
ban	𪒋	0	U+2A48B
ban	𬮳	0	U+2CBB3
ban	𰽰	0	U+30F70
ban	𱃷	0	U+310F7
ban	𱇖	0	U+311D6
ban	𱉑	0	U+31251
bang	𠨵	0	U+20A35
bang	𠬣	0	U+20B23
bang	𠲑	0	U+20C91
bang	𠳐	0	U+20CD0
bang	𡽲	0	U+21F72
bang	𢁏	0	U+2204F
bang	𢄎	0	U+2210E
bang	𢜗	0	U+22717
bang	𢮏	0	U+22B8F
bang	𢶶	0	U+22DB6
bang	𢸌	0	U+22E0C
bang	𣘙	0	U+23619
bang	𣮡	0	U+23BA1
bang	𣮧	0	U+23BA7
bang	𤚰	0	U+246B0
bang	𤱵	0	U+24C75
bang	𦰥	0	U+26C25
bang	𦾭	0	U+26FAD
bang	𨢐	0	U+28890
bang	𩍗	0	U+29357
bang	𩦠	0	U+299A0
bang	𩮗	0	U+29B97
bang	𫄰	0	U+2B130
bang	𫠌	0	U+2B80C
bang	𬶆	0	U+2CD86
bang	𱮿	0	U+31BBF
bang	𲀃	0	U+32003
bao	𠅬	0	U+2016C
bao	𠣒	0	U+208D2
bao	𠣺	0	U+208FA
bao	𠤏	0	U+2090F
bao	𠹕	0	U+20E55
bao	𡂟	0	U+2109F
bao	𡉩	0	U+21269
bao	𡧖	0	U+219D6
bao	𡶄	0	U+21D84
bao	𢼌	0	U+22F0C
bao	𣭀	0	U+23B40
bao	𤔣	0	U+24523
bao	𤝧	0	U+24767
bao	𤞥	0	U+247A5
bao	𤿈	0	U+24FC8
bao	𥄹	0	U+25139
bao	𥭓	0	U+25B53
bao	𦡕	0	U+26855
bao	𦢊	0	U+2688A
bao	𧝘	0	U+27758
bao	𧭤	0	U+27B64
bao	𧵢	0	U+27D62
bao	𨇅	0	U+281C5
bao	𨚔	0	U+28694
bao	𨠖	0	U+28816
bao	𨰦	0	U+28C26
bao	𨰻	0	U+28C3B
bao	𩊅	0	U+29285
bao	𩍂	0	U+29342
bao	𩛞	0	U+296DE
bao	𩬽	0	U+29B3D
bao	𩭼	0	U+29B7C
bao	𩾡	0	U+29FA1
bao	𩿓	0	U+29FD3
bao	𪏶	0	U+2A3F6
bao	𬲺	0	U+2CCBA
bao	𱅀	0	U+31140
bao	𲍹	0	U+32379
bei	𠋭	0	U+202ED
bei	𠐡	0	U+20421
bei	𠢥	0	U+208A5
bei	𡋭	0	U+212ED
bei	𢂏	0	U+2208F
bei	𢃍	0	U+220CD
bei	𢴾	0	U+22D3E
bei	𢻵	0	U+22EF5
bei	𣎵	0	U+233B5
bei	𣖾	0	U+235BE
bei	𣬍	0	U+23B0D
bei	𣬪	0	U+23B2A
bei	𤜲	0	U+24732
bei	𤰈	0	U+24C08
bei	𤳦	0	U+24CE6
bei	𤵛	0	U+24D5B
bei	𤷁	0	U+24DC1
bei	𤹲	0	U+24E72
bei	𤿒	0	U+24FD2
bei	𤿾	0	U+24FFE
bei	𥏓	0	U+253D3
bei	𥶓	0	U+25D93
bei	𦈧	0	U+26227
bei	𦈶	0	U+26236
bei	𦩖	0	U+26A56
bei	𦮷	0	U+26BB7
bei	𦾙	0	U+26F99
bei	𧉥	0	U+27265
bei	𧋲	0	U+272F2
bei	𧶙	0	U+27D99
bei	𧼠	0	U+27F20
bei	𩇩	0	U+291E9
bei	𩔹	0	U+29539
bei	𩖠	0	U+295A0
bei	𩚾	0	U+296BE
bei	𪱷	0	U+2AC77
bei	𫝦	0	U+2B766
bei	𫞥	0	U+2B7A5
bei	𬇙	0	U+2C1D9
bei	𬦥	0	U+2C9A5
bei	𰱯	0	U+30C6F
bei	𱇑	0	U+311D1
bei	𱽎	0	U+31F4E
ben	𣄏	0	U+2310F
ben	𣳰	0	U+23CF0
ben	𣴞	0	U+23D1E
ben	𥢊	0	U+2588A
ben	𦯀	0	U+26BC0
ben	𨋒	0	U+282D2
ben	𩣺	0	U+298FA
ben	𩧼	0	U+299FC
ben	𪊜	0	U+2A29C
ben	𪎝	0	U+2A39D
ben	𪑖	0	U+2A456
ben	𬓱	0	U+2C4F1
ben	𰡞	0	U+3085E
ben	𱸛	0	U+31E1B
beng	𠜳	0	U+20733
beng	𠡮	0	U+2086E
beng	𡎾	0	U+213BE
beng	𡡈	0	U+21848
beng	𡶤	0	U+21DA4
beng	𡾛	0	U+21F9B
beng	𢆸	0	U+221B8
beng	𢉁	0	U+22241
beng	𢐒	0	U+22412
beng	𣂤	0	U+230A4
beng	𣨥	0	U+23A25
beng	𤙾	0	U+2467E
beng	𤡭	0	U+2486D
beng	𤫬	0	U+24AEC
beng	𥀂	0	U+25002
beng	𥖗	0	U+25597
beng	𥛱	0	U+256F1
beng	𥞩	0	U+257A9
beng	𥦜	0	U+2599C
beng	𦂌	0	U+2608C
beng	𦅈	0	U+26148
beng	𦝷	0	U+26777
beng	𦺑	0	U+26E91
beng	𧑑	0	U+27451
beng	𧚭	0	U+276AD
