# code	word	layer	freq	source
#
# Library file — single source of truth for the wubi dict.
# Editing rules (2026-06-03+ 治理 architecture):
#
#   - ADD/MODIFY (Class A 加词): hand-add row with source=polish.
#     `make polish-rebuild` propagates the change to wubi.dict / words.idf.
#
#   - DELETE wrong entry (Class D1): delete row + append to
#     `tools/scoring/data/corpus_garbage_filter_v1.tsv` so next
#     digest can't re-admit.
#
#   - HIDE valid entry from Path-1 (Class D2): tier_overlay.tsv tier 5+
#     (wubi side hasn't needed a separate exclusions file yet).
#
#   - INGEST upstream corpus: corpus-digest tool (TBD), writes
#     source=digested + appends digest_log event.
#
# Schema columns:
#   code   wubi code (1-4 letters)
#   word   output string
#   layer  wubi layer index (0..5: Jianma1/2/3, Zigen, Auto, Phrase)
#   freq   raw frequency (u32)
#   source "digested" | "polish"
#
abeg	𦯓	0	0	digested
aben	蘟	0	0	digested
abet	节用	1	17039	digested
abeu	蒸腾	1	14657	digested
abev	𦾩	0	0	digested
abf	芓	3	0	digested
abf	茸	3	19220	digested
abfc	节支	1	0	digested
abff	𦸐	0	0	digested
abfj	𧃨	0	0	digested
abfq	𦰟	0	0	digested
abft	䔖	0	0	digested
abgh	节下	1	0	digested
abgi	蔯	0	0	digested
abgq	节烈	1	8285	digested
abh	卭	3	0	digested
abh	邛	3	14661	digested
abhg	匩	0	0	digested
abhh	节目	1	34690	digested
abhj	𦱗	0	0	digested
abhk	节点	1	28348	digested
abi	蒸	3	26450	digested
abib	菡	0	13081	digested
abig	䒱	0	0	digested
abii	节水	1	18451	digested
abil	䕄	0	0	digested
abil	𧗆	0	0	digested
abim	节油	1	0	digested
abio	蒸	0	26450	digested
abir	蒸汽	1	25934	digested
abit	节省	1	23793	digested
abiu	荪	0	9831	digested
abiu	𦭕	0	0	digested
abiu	𧯷	0	0	digested
abiy	节流	1	10682	digested
abj	节	3	34229	digested
abj	𦫼	0	0	digested
abjj	节日	1	29049	digested
abjn	节电	1	0	digested
abju	𧊡	0	0	digested
abkg	䓧	0	0	digested
abkm	藬	0	0	digested
ablf	䓝	0	0	digested
ablt	节略	1	8285	digested
abm	茁	3	17474	digested
abmc	䔴	0	0	digested
abmf	䔜	0	0	digested
abmf	𦶈	0	0	digested
abmj	茁	0	17474	digested
abmk	𠥱	0	0	digested
abmt	𦽠	0	0	digested
abmt	𦿎	0	0	digested
abn	芤	3	0	digested
abnb	芤	0	0	digested
abnb	𦯍	0	0	digested
abnt	蒸发	1	23005	digested
aboa	节煤	1	0	digested
abof	蒸烤	1	0	digested
aboo	𧀙	0	0	digested
abou	𦵸	0	0	digested
abpd	𡚙	0	0	digested
abpq	𦶤	0	0	digested
abpr	攻子之盾	1	0	digested
abpx	𦱆	0	0	digested
abqb	𦺹	0	0	digested
abqi	萨尔	1	23520	digested
abqk	蒸锅	1	13219	digested
abqm	𦮙	0	0	digested
abqn	蒸馏	1	18144	digested
abqn	𦻕	0	0	digested
abr	菰	3	11038	digested
abrg	节后	1	21763	digested
abrj	㧭	0	0	digested
abrk	节操	1	14026	digested
abrm	节制	1	20027	digested
abrn	节气	1	18856	digested
abrr	节拍	1	18202	digested
abru	萨拉	1	25101	digested
abry	菰	0	11038	digested
abse	荫棚	1	0	digested
absg	节本	1	11288	digested
absk	𠥍	0	0	digested
abtb	𦰜	0	0	digested
abtd	蒸笼	1	14344	digested
abtf	节选	1	17439	digested
abtf	𦰼	0	0	digested
abtg	蕯	0	0	digested
abth	𦸹	0	0	digested
abti	蓀	0	11732	digested
abtn	㲨	0	0	digested
abtn	𦶇	0	0	digested
abtp	䕖	0	0	digested
abtr	萨特	1	20587	digested
abtr	𦬏	0	0	digested
abtu	𥞱	0	0	digested
abtu	𦱞	0	0	digested
abtv	节律	1	16286	digested
abu	萨	3	29746	digested
abub	𦽆	0	0	digested
abub	𧃯	0	0	digested
abud	节减	1	9554	digested
abue	䔹	0	0	digested
abue	节前	1	22802	digested
abuf	茁壮	1	19905	digested
abug	薩	0	29610	digested
abuj	蘵	0	0	digested
abuj	𦵮	0	0	digested
abuj	𦺼	0	0	digested
abuj	𧒣	0	0	digested
abuk	䔒	0	0	digested
abup	𧀕	0	0	digested
abup	𧁂	0	0	digested
abuq	𦼧	0	0	digested
abut	萨	0	29746	digested
abuv	𦽚	0	0	digested
abuv	𦾨	0	0	digested
abuy	荫凉	1	8081	digested
abv	匜	3	0	digested
abvi	节录	1	8754	digested
abvv	节妇	1	0	digested
abvx	萨姆	1	23012	digested
abwc	蔭	0	21609	digested
abwd	䕃	0	0	digested
abwf	𦱖	0	0	digested
abwh	欧阳修	1	19075	digested
abwn	节假	1	22752	digested
abwt	节余	1	0	digested
abwt	蒢	0	0	digested
abwu	𦬽	0	0	digested
abwu	𧀼	0	0	digested
abww	节俭	1	24679	digested
abwy	节食	1	17191	digested
abwy	𦶏	0	0	digested
abxq	节约	1	31234	digested
abyc	节育	1	12092	digested
abyd	巧取豪夺	1	7519	digested
abye	节哀	1	19001	digested
abyx	荫庇	1	0	digested
ac	芭	4	26335	digested
aca	茎	3	20430	digested
acaf	芭蕾	1	24813	digested
acaf	茎	0	20430	digested
acag	鞍马劳顿	1	0	digested
acaj	䒪	0	0	digested
acaj	茅草	1	19369	digested
acak	匥	0	0	digested
acak	戒骄戒躁	1	15077	digested
acaq	苔藓	1	14278	digested
acaw	芭蕉	1	20094	digested
acb	芭	3	24140	digested
acbh	𦽰	0	0	digested
acbj	芧	0	0	digested
acbj	𧀈	0	0	digested
acbj	𧍟	0	0	digested
acbj	𧒚	0	0	digested
acbj	𧓿	0	0	digested
acbk	𦺖	0	0	digested
acbl	蓩	0	0	digested
acbm	蓣	0	0	digested
acbm	蕷	0	0	digested
acbo	鶜	0	0	digested
acbo	𦱻	0	0	digested
acbs	葇	0	0	digested
acbt	䓮	0	0	digested
acbt	茅	0	23924	digested
acbt	𢦵	0	0	digested
acbv	𦺒	0	0	digested
acce	蔘	0	12435	digested
accj	𠟝	0	0	digested
acck	茅台	1	19484	digested
accm	𠥘	0	0	digested
accn	𦼒	0	0	digested
accs	𦶖	0	0	digested
acct	𦯩	0	0	digested
acct	𦴅	0	0	digested
acdd	斯巴达克	1	17234	digested
acdg	𢨁	0	0	digested
acdm	茅厕	1	13305	digested
acdp	斯巴达	1	22685	digested
acef	𦮌	0	0	digested
aceo	𧀛	0	0	digested
acep	蓪	0	0	digested
acfa	𦯨	0	0	digested
acfg	茎干	1	7139	digested
acfy	茅坑	1	10736	digested
acgd	㦯	0	0	digested
acgt	戎马一生	1	0	digested
acis	七台河	1	11731	digested
ack	苔	3	21200	digested
ackb	𠫅	0	0	digested
ackf	苔	0	21200	digested
acki	𧄈	0	0	digested
ackl	𧀟	0	0	digested
ackp	䕂	0	0	digested
acks	葈	0	0	digested
ackw	雅马哈	1	9174	digested
aclf	䓿	0	0	digested
acng	茅屋	1	18443	digested
acnu	𦮡	0	0	digested
acpr	勤能补拙	1	0	digested
acrf	茅盾	1	12981	digested
acrh	𦭷	0	0	digested
acse	茅棚	1	12595	digested
acsf	茎杆	1	0	digested
actd	𦮸	0	0	digested
acu	䔍	0	0	digested
acu	𦫿	0	0	digested
acun	𤮖	0	0	digested
acus	匹马单枪	1	0	digested
acwf	茅舍	1	10158	digested
acwt	荾	0	0	digested
acww	戎马倥偬	1	12662	digested
acxd	莫桑比克	1	16812	digested
acyn	茅房	1	13656	digested
acyu	芆	0	0	digested
acyy	茅庐	1	15864	digested
ad	基	4	41538	digested
ada	莽	3	22754	digested
adaa	藏匿	1	22152	digested
adac	䒎	0	0	digested
adad	斯基	1	31395	digested
adad	苦苦	1	24143	digested
adae	葳蕤	1	12662	digested
adaf	若有若无	1	0	digested
adah	藏龙卧虎	1	12130	digested
adai	菲薄	1	15184	digested
adaj	莽	0	22754	digested
adak	甚或	1	18527	digested
adal	苦功	1	18427	digested
adan	欺世	1	13276	digested
adan	𣯬	0	0	digested
adap	欺蒙	1	0	digested
adaq	茏葱	1	12130	digested
adaw	蕻	0	9967	digested
adax	苦药	1	0	digested
aday	葫芦	1	22822	digested
adb	苊	3	0	digested
adbb	苊	0	0	digested
adbn	苦了	1	23657	digested
adbt	基隆	1	24280	digested
adbv	期限	1	27919	digested
adc	茇	3	0	digested
adcb	𦮹	0	0	digested
adcd	苦参	1	7519	digested
adce	若能	1	23271	digested
adcl	苦劝	1	0	digested
adcn	戎马	1	17928	digested
adcp	𦳺	0	0	digested
adcu	苃	0	0	digested
adcu	茇	0	0	digested
adcw	苦难	1	25584	digested
adcy	欺骗	1	28008	digested
